order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount_pct,total_amount,region,channel,order_status
ORD-001885,2024-04-26,CUST-01210,Kitchen Scale,Home & Kitchen,1,24.71,0,24.71,West,Website,Cancelled
ORD-001921,2024-04-26,CUST-00376,Bluetooth Speaker,Electronics,1,60.7,20,48.56,West,Website,Refunded
ORD-002901,2024-04-26,CUST-00502,Baseball Cap,Clothing,2,17.99,20,28.78,Midwest,Marketplace,Completed
ORD-003239,2024-04-26,CUST-01728,Sunscreen SPF 50,Beauty,1,22.24,0,22.24,East,Mobile App,Refunded
ORD-002223,2024-04-26,CUST-00078,Kitchen Scale,Home & Kitchen,1,28.52,25,21.39,West,Marketplace,Refunded
ORD-002035,2024-04-26,CUST-00679,Sunscreen SPF 50,Beauty,1,27.23,0,27.23,International,Social Media,Completed
ORD-000444,2024-04-27,CUST-01102,USB-C Cable,Electronics,2,11.51,0,23.02,West,Mobile App,Completed
ORD-001653,2024-04-27,CUST-00004,Face Moisturizer,Beauty,2,37.83,15,64.31,International,Email,Completed
ORD-001656,2024-04-27,CUST-01625,Coffee Mug Set,Home & Kitchen,1,23.08,25,17.31,East,Email,Completed
ORD-001513,2024-04-27,CUST-00615,Plant Pot,Home & Kitchen,1,24.71,10,22.24,West,Website,Completed
ORD-000981,2024-04-27,CUST-00728,Portable Charger,Electronics,1,36.32,10,32.69,South,Social Media,Refunded
ORD-001651,2024-04-27,CUST-00939,Scented Candle,Home & Kitchen,1,22.88,0,22.88,West,Email,Completed
ORD-003382,2024-04-27,CUST-00363,Denim Jeans,Clothing,2,37.44,0,74.88,Midwest,Website,Cancelled
ORD-000537,2024-04-27,CUST-00892,USB-C Cable,Electronics,1,14.79,0,14.79,East,Website,Completed
ORD-001768,2024-04-27,CUST-00052,Bluetooth Speaker,Electronics,2,44.19,0,88.38,West,Website,Completed
ORD-000374,2024-04-27,CUST-00848,Hair Oil,Beauty,1,22.48,0,22.48,West,Mobile App,Cancelled
ORD-001480,2024-04-27,CUST-00501,Cotton T-Shirt,Clothing,1,31.09,0,31.09,East,Marketplace,Refunded
ORD-000122,2024-04-27,CUST-00577,Sunscreen SPF 50,Beauty,1,18.86,0,18.86,West,Website,Cancelled
ORD-003296,2024-04-27,CUST-00646,Coffee Mug Set,Home & Kitchen,1,17.21,0,17.21,East,Website,Refunded
ORD-000189,2024-04-27,CUST-01543,Wireless Earbuds,Electronics,3,88.5,0,265.5,West,Mobile App,Completed
ORD-003467,2024-04-27,CUST-00999,Sunscreen SPF 50,Beauty,1,17.26,0,17.26,East,Mobile App,Refunded
ORD-000299,2024-04-27,CUST-01055,Sunscreen SPF 50,Beauty,1,20.75,20,16.6,East,Mobile App,Refunded
ORD-000355,2024-04-27,CUST-00110,Denim Jeans,Clothing,1,66.11,10,59.5,West,Email,Completed
ORD-000706,2024-04-27,CUST-00237,Lip Balm Set,Beauty,1,12.47,0,12.47,East,Mobile App,Cancelled
ORD-002378,2024-04-27,CUST-00257,Baseball Cap,Clothing,1,24.41,10,21.97,West,Website,Cancelled
ORD-001349,2024-04-27,CUST-00051,Kitchen Scale,Home & Kitchen,2,32.79,0,65.58,West,Email,Completed
ORD-003114,2024-04-27,CUST-01210,Portable Charger,Electronics,1,29.79,5,28.3,East,Mobile App,Cancelled
ORD-001634,2024-04-28,CUST-00990,Wireless Earbuds,Electronics,1,62.35,25,46.76,East,Website,Completed
ORD-002414,2024-04-28,CUST-00734,Cotton T-Shirt,Clothing,1,19.7,0,19.7,South,Website,Completed
ORD-000266,2024-04-28,CUST-01237,Scented Candle,Home & Kitchen,1,12.31,25,9.23,Midwest,Email,Completed
ORD-002096,2024-04-28,CUST-00252,Winter Jacket,Clothing,1,125.07,0,125.07,East,Mobile App,Completed
ORD-002895,2024-04-28,CUST-00262,Denim Jeans,Clothing,1,41.33,0,41.33,South,Social Media,Completed
ORD-002690,2024-04-28,CUST-01686,Throw Blanket,Home & Kitchen,1,49.79,20,39.83,West,Website,Completed
ORD-001083,2024-04-28,CUST-01300,Sunscreen SPF 50,Beauty,3,25.77,20,61.85,West,Website,Completed
ORD-003161,2024-04-28,CUST-01036,Portable Charger,Electronics,1,27.89,0,27.89,South,Website,Completed
ORD-000094,2024-04-28,CUST-01945,Denim Jeans,Clothing,1,77.64,10,69.88,West,Email,Completed
ORD-001237,2024-04-28,CUST-01239,Cotton T-Shirt,Clothing,3,26.5,25,59.62,South,Website,Completed
ORD-002747,2024-04-28,CUST-01673,Kitchen Scale,Home & Kitchen,1,28.29,0,28.29,East,Website,Completed
ORD-002978,2024-04-28,CUST-02022,Wireless Earbuds,Electronics,1,81.55,0,81.55,West,Email,Completed
ORD-000287,2024-04-28,CUST-00532,Winter Jacket,Clothing,2,110.4,0,220.8,East,Website,Completed
ORD-002099,2024-04-28,CUST-00193,Sheet Mask Pack,Beauty,1,10.74,0,10.74,East,Mobile App,Completed
ORD-000202,2024-04-29,CUST-01309,Cotton T-Shirt,Clothing,2,19.66,0,39.32,West,Mobile App,Cancelled
ORD-002944,2024-04-29,CUST-01709,Bluetooth Speaker,Electronics,1,50.42,0,50.42,West,Mobile App,Cancelled
ORD-002328,2024-04-29,CUST-01823,Bluetooth Speaker,Electronics,2,53.1,15,90.27,South,Website,Completed
ORD-000039,2024-04-29,CUST-00012,Scented Candle,Home & Kitchen,1,19.23,0,19.23,West,Mobile App,Completed
ORD-002826,2024-04-29,CUST-01716,Hair Oil,Beauty,1,21.09,25,15.82,South,Website,Completed
ORD-000115,2024-04-29,CUST-01865,Throw Blanket,Home & Kitchen,1,40.8,20,32.64,Midwest,Website,Cancelled
ORD-001317,2024-04-29,CUST-00701,Wireless Earbuds,Electronics,2,75.42,0,150.84,West,Mobile App,Completed
ORD-001954,2024-04-29,CUST-01335,Portable Charger,Electronics,1,39.82,0,39.82,West,Mobile App,Completed
ORD-002119,2024-04-29,CUST-01496,Kitchen Scale,Home & Kitchen,2,25.35,0,50.7,East,Email,Completed
ORD-001139,2024-04-29,CUST-01512,Plant Pot,Home & Kitchen,1,13.49,0,13.49,East,Social Media,Completed
ORD-000975,2024-04-29,CUST-01165,Wireless Earbuds,Electronics,1,69.94,0,69.94,West,Mobile App,Completed
ORD-000335,2024-04-29,CUST-01399,Plant Pot,Home & Kitchen,2,16.57,0,33.14,East,Social Media,Refunded
ORD-001416,2024-04-29,CUST-00012,Phone Case,Electronics,1,13.78,0,13.78,South,Mobile App,Completed
ORD-002368,2024-04-29,CUST-01795,Wireless Earbuds,Electronics,1,57.36,0,57.36,South,Mobile App,Cancelled
ORD-000964,2024-04-29,CUST-00871,USB-C Cable,Electronics,1,13.49,0,13.49,South,Mobile App,Refunded
ORD-003258,2024-04-30,CUST-01522,Sheet Mask Pack,Beauty,1,12.6,15,10.71,West,Social Media,Cancelled
ORD-002669,2024-04-30,CUST-01005,Sunscreen SPF 50,Beauty,1,16.65,15,14.15,East,Mobile App,Completed
ORD-001247,2024-04-30,CUST-01640,Plant Pot,Home & Kitchen,1,18.48,0,18.48,South,Mobile App,Completed
ORD-002852,2024-04-30,CUST-01749,Face Moisturizer,Beauty,1,20.52,0,20.52,Midwest,Website,Cancelled
ORD-002199,2024-04-30,CUST-01896,USB-C Cable,Electronics,1,14.63,5,13.9,West,Website,Completed
ORD-002358,2024-04-30,CUST-01452,Sunscreen SPF 50,Beauty,1,24.89,0,24.89,West,Website,Completed
ORD-003099,2024-04-30,CUST-01639,Denim Jeans,Clothing,2,64.35,0,128.7,West,Website,Completed
ORD-000372,2024-04-30,CUST-00102,Face Moisturizer,Beauty,2,31.17,0,62.34,East,Website,Refunded
ORD-000563,2024-04-30,CUST-00412,Face Moisturizer,Beauty,1,18.15,10,16.33,East,Website,Completed
ORD-001422,2024-04-30,CUST-01229,USB-C Cable,Electronics,1,8.97,0,8.97,Midwest,Social Media,Completed
ORD-002465,2024-04-30,CUST-00808,Sunscreen SPF 50,Beauty,1,14.67,15,12.47,Midwest,Website,Cancelled
ORD-002317,2024-04-30,CUST-01649,Sheet Mask Pack,Beauty,2,14.9,0,29.8,South,Mobile App,Completed
ORD-001389,2024-04-30,CUST-01002,Portable Charger,Electronics,1,48.61,0,48.61,International,Website,Completed
ORD-001142,2024-04-30,CUST-00053,Portable Charger,Electronics,2,31.05,0,62.1,South,Website,Cancelled
ORD-002215,2024-04-30,CUST-00510,Scented Candle,Home & Kitchen,1,11.81,15,10.04,East,Email,Completed
ORD-002347,2024-05-01,CUST-00844,Denim Jeans,Clothing,1,42.81,0,42.81,Midwest,Marketplace,Completed
ORD-000501,2024-05-01,CUST-01578,Wireless Earbuds,Electronics,2,59.97,0,119.94,South,Mobile App,Completed
ORD-002399,2024-05-01,CUST-01465,Sheet Mask Pack,Beauty,1,10.61,0,10.61,East,Marketplace,Completed
ORD-001467,2024-05-01,CUST-00583,Face Moisturizer,Beauty,1,23.31,0,23.31,Midwest,Website,Completed
ORD-003498,2024-05-01,CUST-01585,Scented Candle,Home & Kitchen,2,13.5,0,27.0,South,Mobile App,Completed
ORD-000793,2024-05-01,CUST-00532,Baseball Cap,Clothing,1,24.01,0,24.01,East,Mobile App,Completed
ORD-001554,2024-05-01,CUST-00436,Wireless Earbuds,Electronics,1,88.58,0,88.58,West,Email,Completed
ORD-001459,2024-05-01,CUST-00802,Sunscreen SPF 50,Beauty,3,17.43,10,47.06,West,Social Media,Cancelled
ORD-000457,2024-05-01,CUST-01834,Wireless Earbuds,Electronics,1,72.54,0,72.54,East,Mobile App,Completed
ORD-000037,2024-05-01,CUST-00355,Denim Jeans,Clothing,1,66.71,0,66.71,East,Website,Completed
ORD-000090,2024-05-01,CUST-00166,Plant Pot,Home & Kitchen,1,22.41,15,19.05,East,Mobile App,Cancelled
ORD-001060,2024-05-01,CUST-00532,Portable Charger,Electronics,1,29.58,20,23.66,South,Social Media,Completed
ORD-001514,2024-05-01,CUST-01639,Scented Candle,Home & Kitchen,1,20.07,0,20.07,West,Social Media,Completed
ORD-000929,2024-05-01,CUST-01044,Portable Charger,Electronics,1,41.59,0,41.59,East,Email,Completed
ORD-003457,2024-05-01,CUST-01816,Throw Blanket,Home & Kitchen,1,37.49,10,33.74,South,Mobile App,Completed
ORD-002139,2024-05-01,CUST-00878,Baseball Cap,Clothing,1,16.36,0,16.36,South,Marketplace,Refunded
ORD-001619,2024-05-01,CUST-00523,Throw Blanket,Home & Kitchen,1,47.85,0,47.85,West,Email,Refunded
ORD-003428,2024-05-01,CUST-01944,Scented Candle,Home & Kitchen,1,11.86,0,11.86,West,Email,Completed
ORD-001358,2024-05-01,CUST-00249,Kitchen Scale,Home & Kitchen,2,20.83,0,41.66,Midwest,Website,Cancelled
ORD-000650,2024-05-01,CUST-01465,Scented Candle,Home & Kitchen,1,15.03,0,15.03,West,Mobile App,Completed
ORD-002091,2024-05-01,CUST-01308,Throw Blanket,Home & Kitchen,1,40.2,0,40.2,West,Social Media,Completed
ORD-001960,2024-05-01,CUST-00303,Denim Jeans,Clothing,1,39.53,0,39.53,South,Social Media,Cancelled
ORD-003462,2024-05-02,CUST-00709,Cotton T-Shirt,Clothing,1,21.85,0,21.85,West,Mobile App,Completed
ORD-001453,2024-05-02,CUST-00553,Kitchen Scale,Home & Kitchen,2,31.89,0,63.78,East,Website,Cancelled
ORD-000435,2024-05-02,CUST-01278,Coffee Mug Set,Home & Kitchen,3,25.24,0,75.72,West,Mobile App,Completed
ORD-001180,2024-05-02,CUST-00261,Winter Jacket,Clothing,1,105.2,0,105.2,East,Email,Completed
ORD-001081,2024-05-02,CUST-01186,Kitchen Scale,Home & Kitchen,2,36.74,0,73.48,West,Website,Completed
ORD-002315,2024-05-02,CUST-02030,Portable Charger,Electronics,1,29.5,0,29.5,West,Website,Completed
ORD-003320,2024-05-02,CUST-01554,Cotton T-Shirt,Clothing,2,20.02,20,32.03,East,Website,Refunded
ORD-000333,2024-05-02,CUST-01058,Bluetooth Speaker,Electronics,2,47.52,0,95.04,East,Website,Refunded
ORD-000613,2024-05-02,CUST-00374,Scented Candle,Home & Kitchen,1,11.41,0,11.41,East,Mobile App,Completed
ORD-000386,2024-05-02,CUST-00756,Lip Balm Set,Beauty,1,13.54,10,12.19,West,Social Media,Cancelled
ORD-003234,2024-05-02,CUST-01361,Lip Balm Set,Beauty,1,8.39,0,8.39,East,Website,Refunded
ORD-000307,2024-05-02,CUST-00242,Lip Balm Set,Beauty,1,12.65,15,10.75,East,Mobile App,Completed
ORD-001779,2024-05-02,CUST-01819,Throw Blanket,Home & Kitchen,1,41.67,20,33.34,South,Mobile App,Completed
ORD-003344,2024-05-02,CUST-00262,Portable Charger,Electronics,1,34.27,0,34.27,West,Website,Completed
ORD-001915,2024-05-02,CUST-00093,Baseball Cap,Clothing,1,26.96,10,24.26,West,Email,Completed
ORD-000734,2024-05-02,CUST-01912,Kitchen Scale,Home & Kitchen,1,34.18,0,34.18,West,Website,Completed
ORD-003285,2024-05-02,CUST-00640,Phone Case,Electronics,1,23.27,0,23.27,East,Marketplace,Completed
ORD-002156,2024-05-03,CUST-00486,Cotton T-Shirt,Clothing,1,18.72,0,18.72,Midwest,Mobile App,Completed
ORD-001457,2024-05-03,CUST-01134,Phone Case,Electronics,1,25.24,0,25.24,East,Mobile App,Cancelled
ORD-001700,2024-05-03,CUST-01032,Scented Candle,Home & Kitchen,1,17.55,0,17.55,Midwest,Website,Completed
ORD-000897,2024-05-03,CUST-01425,Hair Oil,Beauty,2,19.42,0,38.84,South,Website,Refunded
ORD-000845,2024-05-03,CUST-00210,Kitchen Scale,Home & Kitchen,1,28.54,0,28.54,East,Mobile App,Cancelled
ORD-002075,2024-05-03,CUST-01449,Scented Candle,Home & Kitchen,1,14.59,0,14.59,West,Website,Cancelled
ORD-002348,2024-05-03,CUST-01541,Kitchen Scale,Home & Kitchen,3,23.27,0,69.81,South,Mobile App,Completed
ORD-002859,2024-05-03,CUST-00876,Winter Jacket,Clothing,1,83.2,0,83.2,Midwest,Website,Cancelled
ORD-000886,2024-05-03,CUST-01742,Lip Balm Set,Beauty,1,11.19,0,11.19,South,Mobile App,Completed
ORD-002771,2024-05-03,CUST-00384,Sheet Mask Pack,Beauty,1,11.88,10,10.69,East,Website,Completed
ORD-002086,2024-05-04,CUST-00464,Throw Blanket,Home & Kitchen,1,34.84,10,31.36,West,Mobile App,Refunded
ORD-001957,2024-05-04,CUST-01480,Kitchen Scale,Home & Kitchen,1,24.95,0,24.95,West,Website,Refunded
ORD-000616,2024-05-04,CUST-01913,Sheet Mask Pack,Beauty,2,16.69,0,33.38,West,Mobile App,Completed
ORD-000676,2024-05-04,CUST-00611,Running Shoes,Clothing,1,76.16,0,76.16,Midwest,Social Media,Completed
ORD-002108,2024-05-04,CUST-01561,Phone Case,Electronics,2,14.19,20,22.7,South,Mobile App,Completed
ORD-001424,2024-05-04,CUST-00314,Cotton T-Shirt,Clothing,1,26.3,0,26.3,South,Email,Completed
ORD-002256,2024-05-04,CUST-01600,Throw Blanket,Home & Kitchen,2,53.4,15,90.78,International,Mobile App,Completed
ORD-000248,2024-05-04,CUST-01387,Throw Blanket,Home & Kitchen,2,29.35,0,58.7,South,Mobile App,Refunded
ORD-001728,2024-05-04,CUST-00473,Wireless Earbuds,Electronics,2,52.79,5,100.3,East,Website,Cancelled
ORD-000536,2024-05-04,CUST-00532,Face Moisturizer,Beauty,1,34.26,0,34.26,East,Website,Completed
ORD-000246,2024-05-04,CUST-01426,Sunscreen SPF 50,Beauty,2,18.04,0,36.08,East,Website,Completed
ORD-001116,2024-05-04,CUST-00140,Plant Pot,Home & Kitchen,2,21.35,0,42.7,International,Website,Completed
ORD-001187,2024-05-04,CUST-01663,Winter Jacket,Clothing,1,134.27,10,120.84,West,Website,Completed
ORD-002248,2024-05-04,CUST-00746,Kitchen Scale,Home & Kitchen,2,30.41,0,60.82,East,Mobile App,Completed
ORD-001151,2024-05-04,CUST-01062,Baseball Cap,Clothing,1,22.16,0,22.16,South,Website,Completed
ORD-000280,2024-05-04,CUST-01541,Phone Case,Electronics,2,14.84,5,28.2,South,Website,Refunded
ORD-000825,2024-05-04,CUST-00262,Lip Balm Set,Beauty,2,12.9,10,23.22,West,Mobile App,Completed
ORD-003088,2024-05-04,CUST-00758,Sheet Mask Pack,Beauty,1,13.85,0,13.85,South,Marketplace,Completed
ORD-001020,2024-05-04,CUST-01966,Plant Pot,Home & Kitchen,1,12.31,15,10.46,South,Marketplace,Refunded
ORD-001256,2024-05-04,CUST-00911,Baseball Cap,Clothing,1,26.55,0,26.55,West,Mobile App,Completed
ORD-002699,2024-05-04,CUST-00277,Plant Pot,Home & Kitchen,1,16.05,0,16.05,Midwest,Social Media,Completed
ORD-002287,2024-05-04,CUST-01012,Sheet Mask Pack,Beauty,1,14.44,5,13.72,East,Website,Completed
ORD-002836,2024-05-05,CUST-01347,USB-C Cable,Electronics,1,12.89,0,12.89,East,Website,Cancelled
ORD-001778,2024-05-05,CUST-01441,Bluetooth Speaker,Electronics,1,46.7,0,46.7,West,Email,Refunded
ORD-002846,2024-05-05,CUST-01955,Winter Jacket,Clothing,1,110.37,25,82.78,West,Social Media,Completed
ORD-001420,2024-05-05,CUST-01210,Phone Case,Electronics,2,28.05,0,56.1,International,Social Media,Cancelled
ORD-001335,2024-05-05,CUST-01967,Baseball Cap,Clothing,1,17.97,0,17.97,East,Mobile App,Refunded
ORD-001194,2024-05-05,CUST-01210,Portable Charger,Electronics,1,40.53,0,40.53,East,Mobile App,Completed
ORD-001783,2024-05-05,CUST-01831,Plant Pot,Home & Kitchen,1,22.4,0,22.4,International,Website,Cancelled
ORD-000159,2024-05-05,CUST-00385,Winter Jacket,Clothing,1,92.52,0,92.52,South,Social Media,Cancelled
ORD-000063,2024-05-05,CUST-01082,Scented Candle,Home & Kitchen,1,11.46,0,11.46,East,Website,Completed
ORD-000591,2024-05-05,CUST-00942,Phone Case,Electronics,2,28.85,10,51.93,West,Website,Refunded
ORD-001512,2024-05-05,CUST-01708,Kitchen Scale,Home & Kitchen,2,37.2,10,66.96,West,Mobile App,Completed
ORD-002711,2024-05-05,CUST-01516,Bluetooth Speaker,Electronics,1,41.41,0,41.41,South,Website,Completed
ORD-003142,2024-05-05,CUST-00532,Cotton T-Shirt,Clothing,1,15.53,0,15.53,Midwest,Website,Completed
ORD-003335,2024-05-05,CUST-00635,Coffee Mug Set,Home & Kitchen,2,18.26,0,36.52,South,Mobile App,Completed
ORD-002361,2024-05-05,CUST-01100,Baseball Cap,Clothing,2,11.98,0,23.96,Midwest,Email,Completed
ORD-002758,2024-05-05,CUST-01955,USB-C Cable,Electronics,1,13.42,0,13.42,East,Mobile App,Completed
ORD-002253,2024-05-05,CUST-00657,Denim Jeans,Clothing,1,42.9,10,38.61,East,Mobile App,Completed
ORD-002766,2024-05-05,CUST-00778,Face Moisturizer,Beauty,1,21.5,0,21.5,South,Website,Completed
ORD-000226,2024-05-05,CUST-00518,Sunscreen SPF 50,Beauty,1,16.36,20,13.09,East,Website,Completed
ORD-001041,2024-05-05,CUST-00105,Portable Charger,Electronics,1,44.04,0,44.04,West,Email,Completed
ORD-001615,2024-05-05,CUST-00448,Scented Candle,Home & Kitchen,1,18.73,0,18.73,East,Website,Refunded
ORD-000640,2024-05-06,CUST-00070,Portable Charger,Electronics,1,27.23,0,27.23,Midwest,Mobile App,Completed
ORD-003041,2024-05-06,CUST-01727,Baseball Cap,Clothing,1,25.58,0,25.58,West,Website,Cancelled
ORD-002733,2024-05-06,CUST-00341,Bluetooth Speaker,Electronics,1,55.28,0,55.28,East,Website,Cancelled
ORD-003046,2024-05-06,CUST-00533,Sheet Mask Pack,Beauty,1,21.8,0,21.8,West,Social Media,Completed
ORD-001463,2024-05-06,CUST-01023,Bluetooth Speaker,Electronics,1,47.4,0,47.4,South,Website,Completed
ORD-002165,2024-05-06,CUST-00924,Hair Oil,Beauty,1,24.95,0,24.95,East,Marketplace,Completed
ORD-000522,2024-05-06,CUST-01373,Baseball Cap,Clothing,2,21.99,0,43.98,West,Email,Completed
ORD-003067,2024-05-06,CUST-00210,Sheet Mask Pack,Beauty,3,10.92,0,32.76,Midwest,Website,Refunded
ORD-002970,2024-05-06,CUST-00724,Wireless Earbuds,Electronics,2,65.49,0,130.98,International,Website,Completed
ORD-002602,2024-05-06,CUST-00369,Lip Balm Set,Beauty,1,12.77,0,12.77,East,Mobile App,Completed
ORD-003359,2024-05-06,CUST-00595,Denim Jeans,Clothing,1,47.08,0,47.08,East,Mobile App,Completed
ORD-001423,2024-05-06,CUST-00057,Face Moisturizer,Beauty,2,28.68,0,57.36,West,Mobile App,Refunded
ORD-002740,2024-05-06,CUST-00305,USB-C Cable,Electronics,1,13.69,15,11.64,South,Website,Completed
ORD-002115,2024-05-06,CUST-00701,USB-C Cable,Electronics,1,11.7,0,11.7,Midwest,Website,Cancelled
ORD-000560,2024-05-06,CUST-01907,Portable Charger,Electronics,1,30.68,0,30.68,West,Website,Refunded
ORD-001659,2024-05-06,CUST-00135,Sunscreen SPF 50,Beauty,1,20.64,0,20.64,Midwest,Mobile App,Completed
ORD-001600,2024-05-06,CUST-00414,Denim Jeans,Clothing,1,60.83,0,60.83,Midwest,Website,Cancelled
ORD-001816,2024-05-06,CUST-00074,Scented Candle,Home & Kitchen,1,24.51,0,24.51,International,Mobile App,Refunded
ORD-001680,2024-05-07,CUST-00088,Wireless Earbuds,Electronics,1,64.23,0,64.23,Midwest,Website,Refunded
ORD-000458,2024-05-07,CUST-00115,Kitchen Scale,Home & Kitchen,3,34.11,0,102.33,West,Website,Completed
ORD-000572,2024-05-07,CUST-01571,Throw Blanket,Home & Kitchen,1,36.41,0,36.41,Midwest,Website,Cancelled
ORD-001428,2024-05-07,CUST-01465,Cotton T-Shirt,Clothing,1,32.55,25,24.41,West,Mobile App,Cancelled
ORD-002753,2024-05-07,CUST-01198,Portable Charger,Electronics,3,24.62,0,73.86,Midwest,Website,Refunded
ORD-002243,2024-05-07,CUST-01075,Running Shoes,Clothing,1,73.53,0,73.53,West,Mobile App,Completed
ORD-000576,2024-05-07,CUST-00102,Winter Jacket,Clothing,1,121.36,20,97.09,West,Website,Completed
ORD-001376,2024-05-07,CUST-00685,Scented Candle,Home & Kitchen,1,11.13,10,10.02,Midwest,Mobile App,Completed
ORD-003407,2024-05-07,CUST-00613,Baseball Cap,Clothing,1,25.16,0,25.16,East,Mobile App,Completed
ORD-002976,2024-05-07,CUST-01389,Kitchen Scale,Home & Kitchen,1,19.72,0,19.72,South,Website,Completed
ORD-000354,2024-05-07,CUST-00180,Running Shoes,Clothing,1,67.42,15,57.31,Midwest,Social Media,Refunded
ORD-002591,2024-05-07,CUST-01027,Face Moisturizer,Beauty,2,26.45,0,52.9,West,Email,Cancelled
ORD-001944,2024-05-07,CUST-00627,Scented Candle,Home & Kitchen,1,16.72,10,15.05,West,Social Media,Completed
ORD-000893,2024-05-07,CUST-00391,Denim Jeans,Clothing,1,54.1,10,48.69,West,Mobile App,Completed
ORD-001625,2024-05-07,CUST-00051,Throw Blanket,Home & Kitchen,2,44.31,15,75.33,International,Website,Completed
ORD-003259,2024-05-07,CUST-00279,Bluetooth Speaker,Electronics,3,45.14,5,128.65,West,Mobile App,Completed
ORD-001212,2024-05-07,CUST-01639,Phone Case,Electronics,2,16.5,0,33.0,East,Mobile App,Completed
ORD-003268,2024-05-07,CUST-01629,Phone Case,Electronics,1,25.47,0,25.47,Midwest,Mobile App,Completed
ORD-001970,2024-05-07,CUST-01495,Hair Oil,Beauty,1,16.5,0,16.5,West,Mobile App,Completed
ORD-001900,2024-05-07,CUST-01389,Hair Oil,Beauty,1,27.81,0,27.81,West,Website,Cancelled
ORD-000017,2024-05-07,CUST-01383,Winter Jacket,Clothing,1,142.85,0,142.85,West,Website,Completed
ORD-001982,2024-05-07,CUST-02050,Sheet Mask Pack,Beauty,1,17.42,15,14.81,South,Mobile App,Refunded
ORD-001483,2024-05-07,CUST-01334,Scented Candle,Home & Kitchen,1,13.26,0,13.26,West,Social Media,Completed
ORD-000946,2024-05-07,CUST-00850,Hair Oil,Beauty,1,21.33,0,21.33,West,Social Media,Completed
ORD-000583,2024-05-08,CUST-00476,Wireless Earbuds,Electronics,2,58.14,0,116.28,East,Mobile App,Completed
ORD-002834,2024-05-08,CUST-00704,Sheet Mask Pack,Beauty,3,9.33,5,26.59,Midwest,Social Media,Completed
ORD-000337,2024-05-08,CUST-01670,Cotton T-Shirt,Clothing,1,31.58,0,31.58,West,Email,Completed
ORD-000341,2024-05-08,CUST-00532,Denim Jeans,Clothing,2,54.85,0,109.7,South,Marketplace,Completed
ORD-000842,2024-05-08,CUST-01686,Denim Jeans,Clothing,1,55.85,20,44.68,East,Mobile App,Cancelled
ORD-000807,2024-05-08,CUST-00049,Cotton T-Shirt,Clothing,2,20.31,0,40.62,East,Website,Refunded
ORD-000362,2024-05-08,CUST-00674,Scented Candle,Home & Kitchen,1,10.96,10,9.86,East,Mobile App,Completed
ORD-001049,2024-05-08,CUST-01091,Face Moisturizer,Beauty,1,18.21,0,18.21,Midwest,Mobile App,Cancelled
ORD-001870,2024-05-08,CUST-01796,Sheet Mask Pack,Beauty,2,12.94,0,25.88,East,Website,Completed
ORD-001864,2024-05-08,CUST-01122,Cotton T-Shirt,Clothing,2,18.36,10,33.05,East,Social Media,Completed
ORD-003143,2024-05-08,CUST-01291,Sheet Mask Pack,Beauty,1,19.64,0,19.64,West,Website,Completed
